CustomerID,CustomerCode,Customer Name,CustomerType,Age,MobileNumber,City,State,Country,Pincode,Occupation,IndustryType,AnnualIncome,IncomeBracket,CustomerRole,InterestedPropertyType,PreferredCity,BudgetMin,BudgetMax,AssignedAgentID,LeadSource,CustomerRating,SatisfactionScore,TotalPropertiesBought,TotalPropertiesLeased,FirstContactDate,LastInteractionDate,CustomerStatus,IsRepeatCustomer
110,CUST-0110,Arjun Tiwari,Company,31,8394395063,Delhi,Delhi,India,581814,Business,Finance,4812564,5–10L,Investor,Plot,Delhi,2060148,11478891,45,Walk-in,4.3,4.2,2,2,2021-01-27,2025-09-04,Active,Yes
111,CUST-0111,Aryan Gupta,Company,51,8712396160,Delhi,Delhi,India,490454,Self Employed,Finance,1020026,5–10L,Buyer,Villa,Delhi,4380489,13470371,71,Ads,3.4,3.1,1,2,2023-06-05,2024-02-14,Active,Yes
112,CUST-0112,Aanya Bhattacharya,Individual,58,8554110790,Ahmedabad,Gujarat,India,492610,Salaried,Retail,977176,5–10L,Seller,Villa,Ahmedabad,4066110,6769412,73,Ads,3.7,4.7,0,0,2022-12-06,2025-05-05,Active,No
113,CUST-0113,Tara Gupta,Company,43,8904221956,Delhi,Delhi,India,442626,Salaried,Finance,406711,10L+,Buyer,Plot,Delhi,2587878,15578386,93,Walk-in,3.9,5,1,2,2021-02-02,2025-03-21,Active,Yes
114,CUST-0114,Vivaan Tiwari,Company,42,8914781287,Hyderabad,Telangana,India,477186,Self Employed,Retail,1842533,0–5L,Buyer,Plot,Hyderabad,2350326,13014433,59,Referral,4.6,3.1,3,2,2021-10-04,2024-01-15,Active,Yes
115,CUST-0115,Shivansh Chopra,Company,34,8966740671,Ahmedabad,Gujarat,India,418237,Salaried,Manufacturing,2616868,10L+,Seller,Plot,Ahmedabad,3124185,6108112,85,Ads,3.7,4.5,3,1,2021-03-23,2025-07-05,Active,No
116,CUST-0116,Pranav Nair,Individual,44,8140392204,Hyderabad,Telangana,India,550426,Salaried,Manufacturing,1764488,0–5L,Owner,Plot,Hyderabad,2578366,7263144,87,Referral,3.4,4.6,2,1,2023-03-12,2024-12-19,Active,Yes
117,CUST-0117,Naina Trivedi,Individual,32,8739044942,Ahmedabad,Gujarat,India,430259,Business,Manufacturing,1306195,0–5L,Buyer,Apartment,Ahmedabad,2763349,15819250,10,Ads,4.9,3.9,2,0,2023-03-03,2025-03-09,Active,No
118,CUST-0118,Ananya Jain,Individual,56,8161475156,Delhi,Delhi,India,536083,Business,Retail,3195088,5–10L,Tenant,Plot,Delhi,3279506,19550348,41,Referral,3.8,4.6,3,1,2024-11-23,2024-08-18,Active,Yes
119,CUST-0119,Mihir Chopra,Company,47,8999801586,Hyderabad,Telangana,India,599543,Business,Finance,2258458,10L+,Owner,Plot,Hyderabad,3876037,18955710,72,Ads,3.1,4.9,2,0,2021-09-26,2025-02-04,Active,No
120,CUST-0120,Kavya Shah,Company,54,8639167955,Chennai,Tamil Nadu,India,558519,Self Employed,Finance,1302894,10L+,Buyer,Plot,Chennai,2985364,17018995,39,Walk-in,3.8,4.1,2,0,2023-11-03,2025-07-03,Active,No
121,CUST-0121,Ananya Sharma,Individual,58,8882279779,Delhi,Delhi,India,416865,Business,Finance,2215685,10L+,Investor,Villa,Delhi,2141539,17423297,3,Ads,3.6,4.8,2,2,2021-03-27,2024-06-25,Active,Yes
122,CUST-0122,Sai Chawla,Company,56,8928064041,Mumbai,Maharashtra,India,490433,Business,IT,4764675,5–10L,Tenant,Villa,Mumbai,3290085,8155968,95,Ads,3.4,3.5,1,1,2023-02-13,2025-09-11,Active,No
123,CUST-0123,Tanvi Patel,Company,32,8338416642,Mumbai,Maharashtra,India,534809,Self Employed,IT,1956171,10L+,Investor,Plot,Mumbai,3555432,12975794,61,Website,3.3,4.4,1,0,2022-08-27,2025-02-06,Active,No
124,CUST-0124,Aanya Trivedi,Individual,37,8339797846,Pune,Maharashtra,India,593827,Self Employed,IT,4204182,0–5L,Investor,Apartment,Pune,2715642,19787980,1,Ads,4.8,4.9,2,2,2022-03-26,2024-10-03,Active,No
125,CUST-0125,Riya Shah,Individual,47,8730972324,Ahmedabad,Gujarat,India,487062,Business,IT,935768,0–5L,Investor,Villa,Ahmedabad,4955310,6270512,9,Walk-in,3.6,4.1,1,1,2024-09-23,2024-08-21,Active,No
126,CUST-0126,Diya Gupta,Individual,39,8117442482,Pune,Maharashtra,India,554677,Salaried,IT,4405310,5–10L,Seller,Apartment,Pune,2886630,16180383,2,Ads,4.3,4.6,0,2,2023-06-14,2025-10-25,Active,Yes
127,CUST-0127,Vivaan Kapoor,Company,34,8107535765,Mumbai,Maharashtra,India,439746,Salaried,Manufacturing,719911,10L+,Owner,Plot,Mumbai,4521425,11973469,69,Referral,3.2,3.7,3,2,2022-03-12,2025-04-04,Active,Yes
128,CUST-0128,Aadhya Jain,Individual,26,8267018767,Pune,Maharashtra,India,541141,Business,Manufacturing,2302145,5–10L,Owner,Villa,Pune,3319389,13893781,3,Ads,3.7,3.2,1,2,2022-03-07,2024-04-06,Active,Yes
129,CUST-0129,Aditya Bhatia,Company,56,8234889840,Pune,Maharashtra,India,543224,Salaried,Manufacturing,4276931,5–10L,Buyer,Plot,Pune,2150535,15289192,73,Walk-in,3.4,3.7,0,2,2021-05-29,2025-10-27,Active,No
130,CUST-0130,Pihu Chopra,Individual,57,8273357775,Hyderabad,Telangana,India,517811,Self Employed,Retail,4334211,5–10L,Buyer,Plot,Hyderabad,3639912,10256928,56,Referral,3.7,4.8,1,1,2024-09-14,2025-07-05,Active,Yes
131,CUST-0131,Siddharth Kumar,Company,42,8356546162,Bangalore,Karnataka,India,458654,Self Employed,Retail,1835691,0–5L,Seller,Apartment,Bangalore,3553093,16307530,2,Website,4.2,3.1,0,1,2021-07-13,2025-01-20,Active,No
132,CUST-0132,Meera Desai,Individual,51,8405154625,Chennai,Tamil Nadu,India,586812,Self Employed,Finance,1860665,0–5L,Seller,Apartment,Chennai,3572066,10332056,58,Ads,4.8,4.5,0,0,2021-02-15,2025-04-30,Active,Yes
133,CUST-0133,Vihaan Sharma,Company,54,8660652717,Delhi,Delhi,India,582611,Business,Manufacturing,2189914,0–5L,Buyer,Villa,Delhi,3443085,10162658,98,Walk-in,3.6,3.4,0,1,2022-03-17,2024-03-07,Active,Yes
134,CUST-0134,Sai Singh,Company,31,8720092425,Chennai,Tamil Nadu,India,502390,Business,Manufacturing,1018519,0–5L,Investor,Plot,Chennai,3251400,6079936,81,Ads,4,3.3,2,0,2024-02-02,2025-07-10,Active,Yes
135,CUST-0135,Navya Bhatia,Company,58,8483440019,Mumbai,Maharashtra,India,462075,Business,Retail,3695232,5–10L,Tenant,Apartment,Mumbai,3800835,18778640,66,Referral,3.7,3.4,2,1,2021-06-11,2024-09-28,Active,No
136,CUST-0136,Shivansh Sharma,Company,35,8736042384,Mumbai,Maharashtra,India,415038,Self Employed,Retail,4748514,0–5L,Owner,Apartment,Mumbai,4059948,7908936,51,Ads,3.4,4.9,0,1,2022-11-17,2024-09-10,Active,Yes
137,CUST-0137,Rohan Patel,Individual,35,8881051283,Delhi,Delhi,India,487843,Salaried,Retail,300200,0–5L,Seller,Apartment,Delhi,3241586,6958098,31,Referral,3.9,4.5,0,1,2024-04-02,2024-07-27,Active,Yes
138,CUST-0138,Tanvi Malhotra,Company,55,8204266908,Delhi,Delhi,India,578975,Business,Finance,2739019,0–5L,Buyer,Apartment,Delhi,3094953,17532743,82,Website,3.4,4,3,1,2023-03-04,2025-03-16,Active,No
139,CUST-0139,Shivansh Saxena,Individual,52,8250627639,Hyderabad,Telangana,India,576396,Salaried,Retail,4056684,10L+,Investor,Villa,Hyderabad,2119047,14278714,85,Walk-in,4,3.4,3,1,2021-11-19,2025-08-18,Active,Yes
140,CUST-0140,Aditya Jain,Individual,47,8269293523,Ahmedabad,Gujarat,India,464855,Self Employed,Retail,3396815,0–5L,Tenant,Plot,Ahmedabad,4559446,17861470,90,Walk-in,4.4,3.1,2,2,2022-10-16,2025-09-05,Active,No
141,CUST-0141,Pihu Bhattacharya,Individual,50,8429298770,Delhi,Delhi,India,595718,Business,Finance,3920516,10L+,Owner,Villa,Delhi,2662537,16070979,40,Walk-in,3.3,3.6,3,2,2023-10-20,2025-05-06,Active,Yes
142,CUST-0142,Rohan Sharma,Company,28,8854172159,Bangalore,Karnataka,India,489280,Business,Finance,2436261,10L+,Owner,Plot,Bangalore,3994512,13440365,2,Walk-in,4.6,4.9,3,0,2024-11-28,2024-03-22,Active,Yes
143,CUST-0143,Kabir Reddy,Company,51,8225541155,Pune,Maharashtra,India,488130,Self Employed,IT,4041962,10L+,Seller,Apartment,Pune,2765492,18259605,51,Walk-in,3.2,4.1,3,1,2024-05-27,2024-10-18,Active,Yes
144,CUST-0144,Reyansh Saxena,Individual,50,8650523094,Pune,Maharashtra,India,419724,Salaried,Retail,3624782,10L+,Tenant,Villa,Pune,4418078,9227359,59,Website,3.1,3.8,0,1,2022-12-21,2025-08-03,Active,No
145,CUST-0145,Yash Sharma,Company,53,8780264014,Bangalore,Karnataka,India,555224,Business,Manufacturing,2163656,5–10L,Investor,Villa,Bangalore,2055762,17917246,24,Website,3.7,3.3,2,1,2023-05-24,2024-07-26,Active,Yes
146,CUST-0146,Aditya Kapoor,Company,46,8237840640,Bangalore,Karnataka,India,499257,Business,Manufacturing,562808,10L+,Investor,Apartment,Bangalore,3040750,19058591,57,Website,4.7,5,2,0,2021-08-05,2024-10-13,Active,Yes
147,CUST-0147,Pihu Trivedi,Company,27,8242084027,Chennai,Tamil Nadu,India,556776,Business,Manufacturing,1280801,10L+,Owner,Plot,Chennai,4652623,14760443,25,Ads,3.1,3.6,2,2,2024-10-28,2025-11-16,Active,No
148,CUST-0148,Pihu Mehta,Individual,38,8481341084,Ahmedabad,Gujarat,India,530092,Self Employed,Retail,3263341,10L+,Buyer,Villa,Ahmedabad,2820480,11542297,90,Walk-in,3.6,4.1,0,2,2023-04-08,2024-08-27,Active,No
149,CUST-0149,Sai Bhatia,Individual,60,8437471072,Chennai,Tamil Nadu,India,418440,Business,Retail,2193958,0–5L,Owner,Villa,Chennai,2156348,15663092,80,Ads,3.4,3.3,2,0,2023-06-14,2025-09-19,Active,Yes
150,CUST-0150,Kabir Trivedi,Company,52,8705710983,Hyderabad,Telangana,India,534449,Salaried,Retail,3188033,0–5L,Investor,Apartment,Hyderabad,3536489,6539589,84,Walk-in,4.7,4.9,0,2,2022-07-27,2024-09-23,Active,No
151,CUST-0151,Sai Khandelwal,Individual,29,8279451098,Hyderabad,Telangana,India,579235,Business,IT,1199055,5–10L,Owner,Apartment,Hyderabad,4199167,17494468,4,Walk-in,4,4.6,2,0,2021-08-03,2025-07-27,Active,Yes
152,CUST-0152,Arjun Saxena,Company,50,8136490347,Delhi,Delhi,India,568399,Self Employed,Finance,357186,5–10L,Owner,Plot,Delhi,3278866,11701144,1,Ads,4.1,3.4,2,2,2023-04-27,2024-10-05,Active,Yes
153,CUST-0153,Yash Tiwari,Individual,34,8767671063,Mumbai,Maharashtra,India,401111,Business,Manufacturing,701717,5–10L,Tenant,Plot,Mumbai,4169127,17793124,90,Referral,3.6,3.9,0,2,2022-01-15,2025-02-11,Active,Yes
154,CUST-0154,Myra Kumar,Individual,43,8355023399,Chennai,Tamil Nadu,India,390985,Salaried,Retail,4822178,5–10L,Seller,Villa,Chennai,2304754,17999833,56,Ads,3.8,4.5,3,2,2023-04-05,2024-05-24,Active,Yes
155,CUST-0155,Siddharth Mehta,Company,44,8300175633,Ahmedabad,Gujarat,India,491077,Salaried,Manufacturing,695594,10L+,Tenant,Plot,Ahmedabad,4889921,8196735,47,Website,3,3.1,3,1,2022-08-27,2024-06-03,Active,No
156,CUST-0156,Tara Joshi,Individual,26,8968608547,Pune,Maharashtra,India,513327,Salaried,Finance,3854846,10L+,Investor,Plot,Pune,4527004,16874648,77,Ads,3.9,4.4,0,2,2024-06-20,2025-10-27,Active,No
157,CUST-0157,Kabir Mahajan,Company,60,8866091731,Hyderabad,Telangana,India,397363,Salaried,Retail,4287573,0–5L,Investor,Villa,Hyderabad,4431676,8107693,59,Website,3.6,4,3,1,2023-11-16,2025-04-12,Active,Yes
158,CUST-0158,Vihaan Desai,Company,28,8190421016,Delhi,Delhi,India,445719,Self Employed,IT,3580710,10L+,Investor,Plot,Delhi,4161113,18106781,49,Walk-in,3.9,3.9,3,1,2023-05-30,2025-12-17,Active,No
159,CUST-0159,Vivaan Desai,Individual,40,8344429169,Chennai,Tamil Nadu,India,541911,Salaried,Manufacturing,763737,10L+,Investor,Apartment,Chennai,4489941,15835147,92,Referral,4.1,4.7,2,2,2021-12-03,2024-08-27,Active,No
160,CUST-0160,Anika Gupta,Company,39,8838447913,Ahmedabad,Gujarat,India,476107,Salaried,Finance,3289967,10L+,Owner,Apartment,Ahmedabad,4429133,13289325,11,Referral,5,4.4,3,1,2024-02-29,2024-08-27,Active,No
161,CUST-0161,Meera Gupta,Individual,31,8989805049,Chennai,Tamil Nadu,India,509160,Salaried,Retail,3782724,5–10L,Owner,Apartment,Chennai,3015850,19324276,71,Ads,4,4.5,3,0,2021-08-24,2025-10-30,Active,Yes
162,CUST-0162,Ira Trivedi,Company,51,8446131124,Hyderabad,Telangana,India,551281,Business,IT,1562531,0–5L,Seller,Apartment,Hyderabad,3567411,13936503,20,Referral,3.5,4.9,3,0,2023-01-15,2024-01-21,Active,No
163,CUST-0163,Aarohi Saxena,Individual,44,8349564923,Chennai,Tamil Nadu,India,431444,Business,IT,1896399,10L+,Investor,Villa,Chennai,3622762,10455942,62,Ads,3.6,4.4,2,0,2021-03-17,2025-01-19,Active,Yes
164,CUST-0164,Anika Kumar,Individual,54,8925331998,Hyderabad,Telangana,India,519098,Business,IT,2451309,10L+,Buyer,Villa,Hyderabad,2211144,19265089,50,Ads,3.4,4.5,3,2,2024-08-28,2025-08-03,Active,No
165,CUST-0165,Kavya Patel,Individual,42,8557453014,Hyderabad,Telangana,India,558694,Self Employed,IT,4302152,5–10L,Owner,Villa,Hyderabad,3407836,12588603,77,Referral,4.9,3.4,0,2,2021-01-07,2025-06-15,Active,No
166,CUST-0166,Dhruv Jain,Company,43,8416953776,Ahmedabad,Gujarat,India,399471,Business,Retail,1237456,10L+,Investor,Plot,Ahmedabad,3927119,7711357,63,Website,4.6,3.6,0,2,2024-11-27,2025-03-14,Active,No
167,CUST-0167,Vihaan Saxena,Company,30,8286055140,Ahmedabad,Gujarat,India,445164,Salaried,Retail,1295264,10L+,Tenant,Apartment,Ahmedabad,3001423,8832826,87,Walk-in,3.1,4.8,2,0,2024-12-16,2024-12-04,Active,Yes
168,CUST-0168,Krishna Nair,Individual,49,8210248466,Mumbai,Maharashtra,India,457431,Business,Retail,707930,5–10L,Owner,Villa,Mumbai,2090177,14571726,31,Referral,3.9,3.7,1,1,2021-04-02,2025-02-21,Active,No
169,CUST-0169,Esha Chawla,Individual,55,8243862545,Chennai,Tamil Nadu,India,497040,Business,Manufacturing,4782735,0–5L,Investor,Plot,Chennai,4614324,7917197,26,Referral,4.7,3.1,1,1,2023-05-21,2024-12-23,Active,No
170,CUST-0170,Diya Bhatia,Individual,28,8797330737,Hyderabad,Telangana,India,578920,Self Employed,Retail,4880400,5–10L,Owner,Villa,Hyderabad,2396099,15386687,78,Website,4.3,3,2,2,2023-05-08,2025-04-16,Active,Yes
171,CUST-0171,Vihaan Verma,Individual,56,8905162318,Mumbai,Maharashtra,India,457493,Self Employed,Manufacturing,3136531,10L+,Seller,Villa,Mumbai,2799051,10827143,19,Referral,3.8,3.8,3,1,2022-01-07,2024-07-06,Active,No
172,CUST-0172,Aanya Mahajan,Company,40,8639237335,Delhi,Delhi,India,431074,Salaried,Manufacturing,529620,0–5L,Investor,Villa,Delhi,3973483,10558061,17,Referral,3.6,3.4,1,0,2024-03-09,2025-05-18,Active,Yes
173,CUST-0173,Mihir Trivedi,Company,42,8167649120,Bangalore,Karnataka,India,397047,Business,IT,945842,5–10L,Owner,Apartment,Bangalore,2657760,13732484,88,Website,4.4,4.2,3,1,2024-11-05,2024-12-20,Active,No
174,CUST-0174,Dev Patel,Individual,30,8194839287,Ahmedabad,Gujarat,India,585664,Self Employed,Finance,4734372,0–5L,Tenant,Apartment,Ahmedabad,3765316,16879890,100,Website,4.3,3.6,0,2,2021-01-13,2024-01-09,Active,Yes
175,CUST-0175,Siddharth Kapoor,Company,51,8884647451,Delhi,Delhi,India,562134,Self Employed,Retail,1638201,0–5L,Owner,Villa,Delhi,2590461,15472080,19,Walk-in,3.7,3.8,1,0,2022-04-24,2025-03-06,Active,Yes
176,CUST-0176,Aarav Gupta,Individual,45,8994258271,Hyderabad,Telangana,India,434146,Self Employed,Finance,529045,5–10L,Seller,Apartment,Hyderabad,3406040,13758355,38,Referral,3.2,4,1,1,2022-12-19,2025-03-08,Active,No
177,CUST-0177,Aryan Kumar,Company,26,8532646557,Chennai,Tamil Nadu,India,584168,Business,IT,508716,10L+,Owner,Apartment,Chennai,4961765,6772765,99,Ads,5,4.5,0,0,2022-09-07,2024-01-08,Active,No
178,CUST-0178,Aarohi Bhatia,Company,41,8123738943,Delhi,Delhi,India,424866,Business,IT,3896457,5–10L,Buyer,Plot,Delhi,4747499,6741440,35,Ads,3.8,4.4,3,0,2024-08-13,2024-02-24,Active,No
179,CUST-0179,Tanvi Bhattacharya,Company,60,8584357879,Bangalore,Karnataka,India,414911,Salaried,Retail,2033639,10L+,Investor,Plot,Bangalore,4810262,17752372,94,Ads,4.7,4.6,0,2,2021-10-26,2024-08-01,Active,No
180,CUST-0180,Krishna Gupta,Company,31,8105170053,Ahmedabad,Gujarat,India,443767,Self Employed,IT,4035615,5–10L,Investor,Apartment,Ahmedabad,2387420,10362253,77,Walk-in,4,4.7,1,0,2024-09-30,2024-08-07,Active,Yes
181,CUST-0181,Shivansh Patel,Company,60,8863045673,Chennai,Tamil Nadu,India,424047,Business,Retail,2296797,0–5L,Seller,Apartment,Chennai,4286710,17460136,14,Website,3.5,4.7,3,1,2021-07-17,2024-05-26,Active,No
182,CUST-0182,Riya Trivedi,Individual,58,8183674719,Delhi,Delhi,India,460184,Self Employed,Finance,716627,0–5L,Seller,Villa,Delhi,4249924,10749441,31,Walk-in,3.6,3,0,0,2024-01-14,2025-11-23,Active,No
183,CUST-0183,Esha Singh,Individual,53,8874663650,Mumbai,Maharashtra,India,442591,Business,Manufacturing,3539655,5–10L,Owner,Apartment,Mumbai,4466478,9021067,13,Website,3,4.7,1,1,2024-10-12,2025-12-20,Active,No
184,CUST-0184,Kavya Malhotra,Company,26,8868900696,Delhi,Delhi,India,554553,Business,Retail,3193824,10L+,Owner,Villa,Delhi,2110222,12755569,52,Website,3.9,4.7,2,2,2022-10-21,2024-01-17,Active,No
185,CUST-0185,Anika Kapoor,Company,50,8948269589,Mumbai,Maharashtra,India,430990,Self Employed,Retail,2017914,0–5L,Seller,Apartment,Mumbai,4319501,17633784,22,Walk-in,4.2,3.6,0,0,2021-12-17,2024-11-18,Active,No
186,CUST-0186,Anika Chawla,Individual,32,8780124056,Hyderabad,Telangana,India,579887,Salaried,IT,2836426,5–10L,Investor,Apartment,Hyderabad,2315778,13539054,9,Ads,4.2,4.2,3,1,2022-08-07,2024-01-25,Active,Yes
187,CUST-0187,Anika Agarwal,Individual,32,8403851326,Hyderabad,Telangana,India,532269,Salaried,IT,1290825,5–10L,Seller,Plot,Hyderabad,4922470,15597616,28,Referral,3.5,3.7,1,0,2024-07-19,2024-12-05,Active,No
188,CUST-0188,Mihir Jain,Company,38,8345104758,Hyderabad,Telangana,India,481016,Self Employed,Manufacturing,1818830,10L+,Owner,Villa,Hyderabad,4256092,12877108,74,Referral,3.4,3.2,3,2,2021-03-10,2024-03-27,Active,No
189,CUST-0189,Tara Malhotra,Individual,43,8620826124,Chennai,Tamil Nadu,India,444691,Business,IT,1974671,10L+,Buyer,Plot,Chennai,2521897,13211187,20,Walk-in,3.9,4.3,3,1,2022-07-15,2024-07-20,Active,Yes
190,CUST-0190,Anika Desai,Company,39,8393360165,Delhi,Delhi,India,403743,Salaried,Finance,4922586,0–5L,Tenant,Plot,Delhi,2957666,15087254,14,Website,4.2,3.2,0,0,2024-11-04,2024-06-20,Active,No
191,CUST-0191,Pranav Khandelwal,Individual,43,8393291542,Ahmedabad,Gujarat,India,470384,Business,Retail,3528908,5–10L,Seller,Apartment,Ahmedabad,3803406,11903781,95,Website,4.9,4.7,0,0,2023-11-04,2024-02-26,Active,Yes
192,CUST-0192,Shivansh Mehta,Individual,57,8555284533,Pune,Maharashtra,India,509232,Business,IT,2597844,0–5L,Investor,Apartment,Pune,3101191,11100716,64,Ads,4.7,4.9,0,1,2023-09-16,2024-08-10,Active,No
193,CUST-0193,Aarav Kumar,Company,38,8738805402,Ahmedabad,Gujarat,India,544223,Self Employed,Finance,4502828,0–5L,Buyer,Plot,Ahmedabad,4192540,7508530,12,Website,4.4,4.6,3,1,2024-07-05,2024-07-24,Active,Yes
194,CUST-0194,Isha Bhattacharya,Company,28,8818100883,Chennai,Tamil Nadu,India,458326,Business,Finance,2749872,0–5L,Seller,Villa,Chennai,3248849,10987084,91,Ads,3.8,3.7,2,2,2021-12-07,2024-02-11,Active,No
195,CUST-0195,Pihu Kapoor,Individual,59,8421763743,Bangalore,Karnataka,India,497430,Salaried,IT,2723261,5–10L,Seller,Plot,Bangalore,2535901,7109225,84,Website,4.3,4.2,1,0,2022-01-02,2024-01-18,Active,No
196,CUST-0196,Diya Shah,Company,42,8362204129,Hyderabad,Telangana,India,475100,Self Employed,Finance,2741741,10L+,Seller,Apartment,Hyderabad,3144531,12190060,62,Referral,4,3.8,1,1,2022-04-18,2025-10-16,Active,Yes
197,CUST-0197,Ananya Shah,Company,51,8779037941,Ahmedabad,Gujarat,India,445833,Self Employed,Finance,688123,5–10L,Investor,Plot,Ahmedabad,3960081,19284920,33,Ads,5,3.8,0,2,2024-04-10,2024-05-20,Active,No
198,CUST-0198,Tanvi Trivedi,Company,26,8234080681,Pune,Maharashtra,India,481305,Salaried,Retail,4293333,10L+,Tenant,Plot,Pune,2229785,8508771,51,Referral,3.1,4.8,3,0,2023-07-18,2025-02-14,Active,No
199,CUST-0199,Harsh Chawla,Individual,59,8985389952,Bangalore,Karnataka,India,599754,Business,Manufacturing,2866369,5–10L,Seller,Plot,Bangalore,2141202,14581022,100,Referral,4.7,5,1,2,2021-12-02,2025-02-11,Active,No
200,CUST-0200,Tanvi Jain,Individual,31,8852130067,Ahmedabad,Gujarat,India,586727,Business,Finance,2751605,10L+,Buyer,Plot,Ahmedabad,2863207,18002711,38,Referral,4.6,4,3,0,2021-09-21,2025-07-29,Active,No
201,CUST-0201,Arjun Jain,Individual,57,8163268907,Chennai,Tamil Nadu,India,479134,Business,Retail,4568346,10L+,Investor,Apartment,Chennai,4839823,9669139,41,Website,4.7,3.9,2,1,2024-09-21,2024-09-14,Active,Yes
202,CUST-0202,Isha Saxena,Company,28,8217714951,Chennai,Tamil Nadu,India,582037,Salaried,Retail,3079040,0–5L,Seller,Apartment,Chennai,2775647,15930562,74,Referral,3.6,4.1,0,0,2021-08-19,2025-03-08,Active,Yes
203,CUST-0203,Aadhya Sharma,Individual,41,8944728964,Ahmedabad,Gujarat,India,503667,Business,Retail,2648832,5–10L,Buyer,Villa,Ahmedabad,4079176,12653610,31,Ads,4.4,3.4,0,1,2024-03-12,2024-02-11,Active,No
204,CUST-0204,Siddharth Joshi,Individual,42,8800387567,Mumbai,Maharashtra,India,527618,Self Employed,IT,1208593,5–10L,Tenant,Villa,Mumbai,4465024,14526094,97,Ads,4.2,3.3,2,1,2021-07-19,2024-10-06,Active,Yes
205,CUST-0205,Ritika Desai,Individual,32,8457398582,Delhi,Delhi,India,536312,Business,Finance,2876440,5–10L,Owner,Apartment,Delhi,4480660,7465945,53,Website,3.9,3.1,0,2,2023-09-27,2024-03-02,Active,No
206,CUST-0206,Sai Malhotra,Individual,36,8247100262,Ahmedabad,Gujarat,India,416078,Business,Retail,4240031,5–10L,Tenant,Villa,Ahmedabad,2452649,15018048,61,Website,4.9,3.1,3,2,2021-06-26,2024-02-02,Active,No
207,CUST-0207,Anika Joshi,Individual,35,8445582259,Bangalore,Karnataka,India,495172,Business,IT,3732349,10L+,Tenant,Apartment,Bangalore,3575243,15706747,75,Referral,4,3.2,0,1,2023-09-17,2024-02-22,Active,Yes
208,CUST-0208,Isha Jain,Individual,45,8353969470,Pune,Maharashtra,India,592439,Business,Finance,1847377,0–5L,Tenant,Plot,Pune,4000624,8953320,72,Walk-in,4.9,4.4,1,0,2024-09-14,2025-12-05,Active,Yes
209,CUST-0209,Krishna Patel,Company,52,8847606817,Ahmedabad,Gujarat,India,458626,Business,Retail,382335,5–10L,Seller,Villa,Ahmedabad,4274405,17329921,7,Website,4.9,4.8,2,2,2022-04-13,2024-03-13,Active,Yes
210,CUST-0210,Tara Chopra,Company,55,8953525659,Delhi,Delhi,India,427243,Self Employed,Finance,2812689,10L+,Investor,Plot,Delhi,3194712,7420307,9,Referral,4.6,4.1,1,0,2024-05-12,2025-04-20,Active,Yes
211,CUST-0211,Aditya Gupta,Individual,56,8393778987,Mumbai,Maharashtra,India,507344,Salaried,IT,2843911,0–5L,Seller,Plot,Mumbai,3505823,6137817,5,Walk-in,4,4.2,3,2,2024-02-29,2025-12-08,Active,Yes
212,CUST-0212,Tara Verma,Company,40,8251315407,Ahmedabad,Gujarat,India,408590,Self Employed,IT,4024763,0–5L,Tenant,Villa,Ahmedabad,4359044,13740348,17,Website,4.6,3.1,1,1,2022-06-30,2025-10-22,Active,No
213,CUST-0213,Dev Kumar,Company,60,8143436947,Delhi,Delhi,India,523397,Self Employed,IT,2466501,10L+,Buyer,Plot,Delhi,3433806,18907519,47,Walk-in,3.5,3.2,2,1,2023-06-08,2025-05-07,Active,Yes
214,CUST-0214,Aadhya Trivedi,Company,42,8387451116,Chennai,Tamil Nadu,India,434850,Salaried,Retail,3158270,10L+,Tenant,Villa,Chennai,2210039,9791745,35,Website,4.7,5,3,2,2023-03-07,2025-08-08,Active,No
215,CUST-0215,Siddharth Verma,Company,32,8840403221,Chennai,Tamil Nadu,India,566406,Business,Finance,1535079,0–5L,Investor,Apartment,Chennai,4639959,8791029,55,Referral,4.5,4.1,0,2,2021-03-15,2025-12-19,Active,No
